"CaseID","Age","Sex","BFI1","BFI2","BFI3","BFI4","BFI5","BFI6","BFI7","BFI8","BFI9","BFI10","BFI11","BFI12","BFI13","BFI14","BFI15","BFI16","BFI17","BFI18","BFI19","BFI20","BFI21","BFI22","BFI23","BFI24","BFI25","BFI26","BFI27","BFI28","BFI29","BFI30","BFI31","BFI32","BFI33","BFI34","BFI35","BFI36","BFI37","BFI38","BFI39","BFI40","BFI41","BFI42","BFI43","BFI44","BFI45","BFI46","BFI47","BFI48","BFI49","BFI50","BFI51","BFI52","BFI53","BFI54","BFI55","BFI56","BFI57","BFI58","BFI59","BFI60"
"Survey2Adult001098",74,1,5,5,1,4,3,4,5,2,5,5,4,1,5,1,4,4,5,5,1,4,4,1,1,4,4,4,4,1,5,4,4,4,5,1,4,2,1,4,1,5,2,4,5,4,3,2,1,1,5,3,2,5,5,1,3,4,4,1,1,4
"Survey2Adult001099",73,1,2,5,1,3,3,2,5,2,3,3,3,2,4,2,3,5,4,4,3,3,2,1,2,3,3,2,4,2,4,2,4,5,4,3,4,3,2,4,2,3,3,3,5,3,3,2,1,1,2,2,3,5,4,2,3,3,3,2,3,3
"Survey2Adult001100",81,1,4,4,2,4,3,4,4,2,4,4,2,2,4,2,4,4,4,4,2,4,3,2,2,4,2,4,3,2,4,2,3,4,4,3,4,3,1,4,2,4,4,3,4,4,2,2,2,1,4,2,4,4,4,1,3,3,4,3,2,4
"Survey2Adult001101",75,1,5,3,1,5,2,5,5,1,4,4,3,3,5,1,4,2,2,5,2,5,5,1,1,5,1,3,3,1,5,2,1,3,5,1,5,1,2,5,1,5,3,2,5,4,2,4,1,1,5,1,2,5,5,1,1,3,3,1,1,4
"Survey2Adult001102",65,1,5,5,1,5,5,5,5,1,5,5,1,1,5,1,5,1,1,5,1,5,1,1,1,5,1,1,5,1,5,1,1,5,5,1,5,1,1,5,1,5,5,1,5,5,1,5,1,1,5,1,1,5,5,1,1,5,5,1,1,5
"Survey2Adult001103",67,1,4,5,2,3,3,3,5,3,3,3,2,2,5,2,3,3,4,4,3,2,2,1,3,5,3,4,4,2,3,3,3,4,5,4,3,2,1,4,2,3,3,3,5,3,2,3,2,1,2,4,4,5,4,2,3,3,4,2,3,3
"Survey2Adult001104",78,1,3,3,2,3,3,3,4,2,3,3,3,2,3,2,3,3,3,3,2,3,3,2,2,3,3,3,3,3,4,2,2,3,4,2,3,3,3,3,2,3,3,3,3,4,2,3,2,2,4,3,3,4,3,2,3,3,3,3,2,3
"Survey2Adult001105",77,1,2,5,1,5,5,2,4,1,5,4,1,4,5,2,2,4,1,5,3,3,1,2,2,4,3,2,5,2,5,4,4,4,5,1,4,3,1,5,1,3,4,3,5,4,4,4,1,1,5,3,4,5,5,1,3,4,4,2,1,4
"Survey2Adult001106",70,1,5,4,1,4,3,3,4,1,4,4,3,1,5,1,4,2,2,4,3,3,2,1,3,3,4,2,4,3,5,2,1,4,4,2,3,4,4,4,3,2,4,3,5,4,2,4,1,1,4,3,3,5,4,1,3,4,2,1,1,4
"Survey2Adult001107",67,1,3,5,2,2,2,4,5,2,4,4,2,3,4,2,4,3,2,5,4,4,4,2,2,4,4,4,4,2,4,2,2,4,4,4,5,2,2,4,3,4,2,4,5,4,2,4,2,1,2,3,2,4,5,2,3,4,4,3,3,4
"Survey2Adult001108",70,1,4,5,2,4,2,3,5,2,4,4,2,2,4,1,3,3,5,3,2,4,2,2,3,5,3,4,4,2,4,3,2,5,4,2,4,4,1,4,2,3,3,1,4,4,2,4,1,1,4,3,4,5,4,2,3,4,5,1,3,3
"Survey2Adult001109",68,1,5,5,2,4,3,5,5,1,3,4,3,1,4,3,5,1,1,3,1,2,3,3,1,3,3,1,5,3,1,3,1,1,3,5,3,3,1,5,2,3,5,3,5,3,3,5,1,1,5,3,1,5,5,1,3,5,3,1,5,3
"Survey2Adult001110",70,1,2,5,3,4,1,3,5,2,4,5,2,3,5,4,4,4,1,4,4,5,2,2,4,4,2,3,4,2,3,1,5,5,1,5,5,2,1,4,4,4,3,3,5,4,1,2,1,4,4,1,2,5,3,3,1,5,4,1,4,4
"Survey2Adult001111",29,1,2,4,1,2,2,4,5,2,4,4,2,4,4,4,5,5,4,5,4,4,5,2,1,2,1,4,2,2,2,1,5,5,5,5,4,2,2,5,4,5,2,5,5,4,2,2,2,2,2,4,2,4,5,4,4,4,2,2,4,4
"Survey2Adult001112",58,1,2,5,1,4,3,2,5,4,4,4,4,3,4,2,4,5,1,5,3,2,2,1,4,4,4,5,5,2,2,2,4,5,4,2,4,4,1,4,4,4,2,4,4,2,2,4,1,1,3,4,4,5,4,2,2,4,5,4,2,4
"Survey2Adult001113",43,1,5,5,1,4,3,4,5,3,4,5,1,1,5,3,4,2,4,5,3,1,5,1,3,4,3,3,5,3,5,3,1,3,3,4,3,1,1,5,3,3,3,2,5,3,3,4,1,1,3,5,1,5,4,3,3,4,5,1,1,4
"Survey2Adult001114",53,1,3,4,1,5,3,3,5,3,3,3,2,3,4,3,3,4,4,5,1,3,1,1,1,3,3,3,4,3,5,3,3,3,5,1,3,3,1,5,3,3,3,3,5,3,3,4,1,1,3,3,3,5,3,1,5,3,3,1,3,3
"Survey2Adult001115",49,1,3,3,1,2,3,3,5,1,3,3,2,2,5,2,5,3,5,5,3,3,5,2,1,5,1,1,3,1,5,1,2,4,5,3,3,1,2,5,2,5,3,1,5,3,2,3,2,1,4,3,1,4,5,1,3,3,3,1,3,5
"Survey2Adult001116",52,1,3,5,5,1,1,2,4,1,1,5,4,4,3,5,4,2,3,1,5,4,1,3,5,1,4,5,2,5,1,1,4,2,1,5,4,4,4,2,5,4,2,5,4,1,1,4,3,5,1,3,4,4,4,5,2,4,3,5,5,4
"Survey2Adult001117",40,1,5,5,4,3,5,5,5,5,2,3,3,3,5,5,3,3,3,2,3,2,3,1,3,3,4,3,5,5,3,5,5,3,5,2,3,2,3,3,1,3,5,5,3,3,5,3,5,5,3,3,5,4,3,5,1,4,4,5,5,3
"Survey2Adult001118",31,1,1,4,1,4,4,2,4,4,2,4,4,4,4,2,5,4,2,5,1,2,4,1,4,2,1,3,2,1,4,2,5,3,5,5,3,2,1,5,4,5,2,3,5,3,1,3,1,1,1,4,4,4,4,2,2,3,4,1,4,3
"Survey2Adult001119",67,1,3,4,4,3,2,3,4,4,3,4,2,4,4,4,3,3,3,4,4,3,3,3,4,3,3,5,4,4,2,2,4,3,4,4,3,3,4,4,4,2,2,4,4,3,4,3,4,3,3,3,4,4,4,4,4,3,3,4,4,3
"Survey2Adult001120",42,-1,5,4,4,4,4,5,5,2,4,5,2,4,4,4,4,1,1,2,4,4,5,3,4,5,1,1,5,4,2,3,1,4,2,2,3,2,2,4,2,4,5,3,2,4,4,4,2,4,4,4,1,4,5,3,2,3,2,4,2,4
"Survey2Adult001121",64,-1,4,4,4,3,3,4,3,3,4,4,3,2,4,4,3,3,4,4,4,3,5,2,2,5,3,4,4,4,4,4,4,4,4,2,4,2,3,3,3,4,4,3,3,4,2,4,4,3,4,3,2,5,4,4,2,3,4,3,3,4
"Survey2Adult001122",71,1,3,4,1,2,2,4,4,1,3,2,2,4,4,3,4,3,2,4,4,3,3,1,2,5,2,2,4,2,4,2,3,3,5,4,4,2,1,4,1,4,3,3,5,3,2,4,1,1,3,2,2,4,4,1,3,4,5,2,3,4
"Survey2Adult001123",64,1,4,5,1,5,1,4,5,1,4,4,1,1,5,1,5,1,1,5,1,4,4,1,4,5,1,4,3,1,5,1,2,5,4,1,5,4,1,5,1,5,4,1,5,5,1,1,1,1,5,1,1,5,5,1,1,5,4,1,1,5
"Survey2Adult001124",31,1,3,5,2,2,2,2,4,4,2,5,2,2,3,4,5,4,1,4,5,4,2,3,3,1,2,4,5,4,1,1,4,4,5,5,4,3,2,4,4,4,1,4,3,2,2,3,2,2,1,2,5,4,4,4,3,4,4,4,4,5
"Survey2Adult001125",78,-1,4,5,4,2,4,4,5,1,4,5,2,4,2,4,2,4,2,4,5,5,3,2,4,4,4,1,4,4,1,4,1,5,2,5,3,4,4,2,4,2,5,4,4,4,2,4,1,2,2,4,4,4,5,2,4,4,5,1,5,2
"Survey2Adult001126",62,1,5,5,4,5,2,5,5,4,5,5,4,4,5,1,4,4,1,1,5,5,5,1,5,5,1,4,5,1,5,1,1,5,2,4,5,1,1,5,4,4,4,1,5,4,1,5,1,2,2,4,1,5,5,4,2,4,5,1,1,4
"Survey2Adult001127",31,1,1,5,2,1,1,5,5,2,1,5,1,2,5,5,5,5,1,5,5,5,1,1,2,1,4,5,1,1,1,1,5,5,4,5,5,1,1,4,4,5,2,5,5,1,1,1,1,1,5,5,5,5,5,5,4,5,2,4,5,5
"Survey2Adult001128",53,1,5,4,1,5,1,4,5,1,4,5,2,2,5,2,5,1,5,5,2,4,3,2,2,5,2,2,4,3,5,1,1,5,5,1,5,3,2,5,2,4,5,3,5,4,1,5,2,1,4,4,2,5,5,1,2,5,4,1,1,5
"Survey2Adult001129",55,-1,3,4,2,3,1,2,4,3,3,5,4,3,4,3,5,4,5,4,4,3,3,3,2,4,3,3,4,2,3,3,3,4,4,4,3,3,4,4,3,4,3,3,5,3,2,3,2,4,3,5,1,4,5,1,3,4,3,2,3,4
"Survey2Adult001130",30,1,4,5,5,1,5,5,5,4,2,5,2,5,4,5,5,1,2,4,5,5,5,4,4,3,3,5,5,3,1,1,4,5,3,5,5,1,4,2,5,5,3,5,4,1,4,4,2,2,1,4,2,5,5,5,1,2,5,4,5,5
"Survey2Adult001131",72,1,5,5,5,2,3,3,5,1,3,4,3,3,5,3,5,2,1,5,4,3,3,3,4,2,3,1,5,3,2,1,3,5,5,4,3,2,3,5,2,4,2,4,5,2,5,5,1,1,3,5,1,5,4,3,3,5,5,3,4,4
"Survey2Adult001132",30,1,5,4,2,4,1,3,4,3,5,5,3,3,5,1,4,1,5,5,2,5,4,2,1,5,1,3,5,3,3,1,1,5,5,1,5,2,1,5,2,4,5,1,5,4,1,5,1,1,4,3,4,5,5,1,4,5,5,2,1,4
"Survey2Adult001133",40,1,4,4,2,2,5,4,4,4,3,4,2,4,4,3,4,4,4,3,4,5,3,2,3,2,2,4,3,3,2,2,2,4,4,4,4,2,3,3,3,4,2,5,3,2,2,5,1,1,2,4,4,4,3,4,3,4,3,4,3,3
"Survey2Adult001134",42,1,5,4,1,5,1,5,5,1,4,5,2,2,5,1,5,1,1,5,1,3,5,1,1,5,1,2,4,4,5,1,1,4,5,1,5,1,1,5,1,5,2,4,5,1,1,5,1,2,4,4,1,5,5,1,1,3,5,1,2,5
"Survey2Adult001135",61,-1,1,4,2,1,4,1,5,3,1,4,3,3,4,5,3,5,4,5,5,3,1,1,2,2,3,5,3,4,1,4,5,4,3,5,4,4,2,4,4,2,1,3,4,1,4,1,3,1,1,2,5,5,4,5,3,1,3,3,5,1
"Survey2Adult001136",58,1,1,5,2,1,2,1,4,5,2,2,5,2,5,4,4,5,1,5,4,1,2,2,5,1,4,5,4,4,1,2,5,4,4,5,2,2,1,4,5,2,1,4,5,1,2,1,2,1,1,5,5,4,4,5,4,1,4,4,5,2
"Survey2Adult001137",26,1,2,5,1,2,3,4,5,1,5,5,2,1,5,3,4,5,5,5,4,5,3,1,1,5,2,1,5,1,4,2,5,5,5,5,3,3,1,5,4,5,5,1,5,2,1,2,1,1,1,1,2,5,5,4,1,5,5,5,1,5
"Survey2Adult001138",34,-1,5,5,1,5,5,1,5,1,1,5,4,1,5,1,5,1,1,4,1,5,1,1,1,5,1,1,5,1,5,1,1,5,5,1,5,1,1,5,1,4,5,1,5,5,1,5,1,1,1,1,4,5,5,1,1,5,5,1,1,5
"Survey2Adult001139",54,1,1,3,1,4,5,5,5,1,1,3,4,4,5,4,5,1,4,5,5,1,3,3,1,3,1,1,3,1,3,5,1,5,5,1,2,3,2,5,2,2,5,3,5,5,1,1,1,1,4,1,3,5,5,2,3,3,1,1,1,3
"Survey2Adult001140",61,-1,3,4,3,2,4,2,4,3,2,2,4,4,4,4,2,4,1,4,4,3,2,4,2,2,4,4,2,4,2,4,4,3,4,5,2,4,4,2,4,2,3,4,4,2,2,3,2,1,2,2,4,3,2,5,4,2,2,4,4,3
"Survey2Adult001141",49,1,5,4,1,4,2,4,5,1,4,4,1,2,4,1,4,1,2,4,1,4,4,2,2,5,2,1,5,4,5,2,1,4,4,1,5,2,4,5,1,4,5,3,5,4,1,5,1,4,4,4,2,4,5,1,2,4,2,4,1,4
"Survey2Adult001142",28,1,5,5,2,5,1,3,5,1,5,4,1,2,5,3,5,4,4,5,3,5,5,1,1,4,3,1,4,2,5,2,5,5,5,4,5,3,1,5,4,4,5,4,5,4,1,5,1,1,3,1,1,5,5,3,3,5,5,1,4,4
"Survey2Adult001143",36,-1,1,1,1,1,1,3,5,5,3,3,1,5,3,5,4,2,1,5,3,1,1,3,1,5,3,4,2,1,1,1,1,5,5,4,1,5,4,5,3,1,5,4,5,5,1,3,1,1,1,5,1,5,5,4,5,3,3,1,1,1
"Survey2Adult001144",48,1,5,5,1,5,2,4,5,1,5,4,1,1,5,1,4,1,1,5,1,2,4,1,2,5,3,3,4,1,5,2,1,5,5,2,3,2,1,5,1,4,3,1,5,5,1,5,1,1,4,4,1,5,4,1,2,5,4,1,2,4
"Survey2Adult001145",33,-1,3,4,3,3,3,3,3,2,3,3,3,4,2,3,4,3,3,1,1,4,3,3,3,3,3,3,1,2,3,4,3,4,3,3,3,3,5,2,3,2,3,3,3,1,2,2,1,2,3,3,3,3,4,3,3,4,3,3,1,4
"Survey2Adult001146",55,-1,3,5,1,2,3,5,5,4,4,4,3,5,5,5,4,4,1,5,4,3,4,4,2,3,1,5,3,1,2,2,4,3,5,5,4,2,4,5,5,5,3,4,5,2,1,4,2,1,2,3,2,4,4,4,3,4,2,4,5,4
"Survey2Adult001147",58,1,5,5,1,4,2,4,5,1,4,5,2,2,5,1,4,1,1,4,2,5,4,1,1,5,1,2,4,1,4,2,1,5,4,4,5,2,1,5,1,4,4,2,5,4,2,5,1,2,4,1,2,5,5,1,1,4,4,1,2,4
"Survey2Adult001148",57,1,4,5,1,4,2,3,5,1,5,5,2,2,5,2,5,3,1,5,1,4,1,1,1,4,2,2,5,1,2,1,3,5,5,1,5,2,1,5,1,1,4,3,5,4,1,4,1,1,3,2,3,5,5,1,3,5,4,1,1,5
"Survey2Adult001149",62,1,2,4,2,3,3,2,4,3,3,3,3,2,4,2,3,5,3,3,3,2,2,2,4,2,4,4,3,2,4,3,4,4,3,4,3,3,1,4,3,3,2,4,4,3,3,2,3,1,3,4,2,4,3,3,3,3,3,1,3,3
"Survey2Adult001150",82,-1,4,4,3,4,3,3,5,3,3,3,3,1,4,3,3,4,4,3,3,3,2,2,2,3,4,3,5,3,4,3,3,4,3,2,3,3,1,3,2,2,3,2,4,3,3,2,1,4,3,3,2,5,4,2,4,3,5,2,3,3
"Survey2Adult001151",51,1,5,5,1,5,1,3,5,1,3,5,5,1,5,4,5,5,1,5,2,5,5,1,1,4,5,3,5,1,5,1,3,5,5,2,5,1,1,5,4,1,3,2,5,5,1,3,1,1,2,1,5,5,5,3,1,4,5,1,3,5
"Survey2Adult001152",30,1,4,5,1,5,4,2,5,1,4,5,4,1,5,1,4,1,1,5,4,4,4,1,1,1,5,2,5,1,4,2,4,5,5,5,4,2,1,5,4,5,4,4,5,4,2,4,1,2,1,1,1,5,5,5,2,4,5,1,2,2
"Survey2Adult001153",61,1,4,5,1,4,4,4,5,1,3,5,1,2,5,2,5,3,2,4,3,3,5,1,1,5,2,1,5,1,4,3,2,5,5,4,5,3,1,4,1,4,4,1,5,4,1,4,1,1,3,4,2,5,5,1,2,5,3,1,2,5
"Survey2Adult001154",51,1,2,5,5,1,3,3,5,4,2,4,5,3,4,4,3,5,1,3,5,3,3,1,4,1,2,5,5,3,1,3,5,4,2,5,3,3,1,3,5,4,1,4,5,2,3,3,1,3,1,4,3,5,3,5,3,3,4,3,5,3
"Survey2Adult001155",39,1,5,2,1,4,5,5,5,1,2,2,1,4,5,4,2,1,2,5,1,1,5,1,2,5,5,4,4,1,2,4,1,5,5,4,1,1,4,5,4,1,5,3,5,2,4,5,4,1,1,5,1,4,5,4,3,4,4,1,2,2
"Survey2Adult001156",81,1,5,5,3,5,4,3,5,3,5,4,2,3,5,2,1,3,1,1,3,5,3,1,3,5,3,4,5,3,5,3,1,4,2,1,5,3,1,4,3,3,2,1,4,5,1,5,1,2,5,1,3,5,3,1,3,4,4,2,1,3
"Survey2Adult001157",51,1,5,5,1,5,1,5,5,1,5,5,1,1,5,1,5,2,1,5,1,4,4,1,1,5,2,1,4,1,5,1,1,4,4,3,5,1,2,5,1,4,5,3,5,4,1,5,2,1,4,1,1,5,5,1,3,5,5,1,1,4
"Survey2Adult001158",63,1,4,5,2,4,4,5,5,1,4,4,1,3,5,2,4,4,1,2,1,4,2,1,2,5,4,2,4,2,4,1,3,5,4,3,4,2,1,4,3,4,4,4,5,2,2,3,2,1,4,1,2,5,4,1,3,5,4,2,1,4
"Survey2Adult001159",37,-1,4,3,2,4,2,3,5,4,4,5,2,4,4,2,4,3,4,2,2,4,2,3,4,4,1,4,4,2,4,2,3,3,2,2,5,2,2,3,1,4,3,2,4,4,2,2,3,2,4,2,1,5,4,1,2,2,3,4,2,3
"Survey2Adult001160",37,1,3,5,4,4,2,4,5,2,5,5,3,2,5,4,4,5,2,3,4,5,3,1,4,2,4,4,1,1,4,5,4,5,3,4,2,4,1,4,4,5,3,5,5,2,5,4,1,1,4,4,3,4,5,4,4,4,4,1,2,2
"Survey2Adult001161",49,1,3,5,4,1,3,3,5,1,3,4,2,2,3,4,3,4,3,2,4,3,3,3,4,3,2,3,4,3,2,3,3,4,3,5,3,3,1,2,5,3,2,3,3,2,3,3,1,3,2,3,3,4,3,5,3,3,4,3,4,3
"Survey2Adult001162",46,1,3,5,1,3,3,3,5,1,3,4,1,1,5,3,3,4,5,5,4,3,4,1,1,4,2,2,5,1,4,2,3,5,5,4,4,2,1,5,2,5,4,2,5,3,2,3,1,1,3,3,2,5,5,2,3,5,4,1,3,4
"Survey2Adult001163",34,1,4,5,3,3,1,3,5,3,4,5,3,3,3,4,5,5,1,4,4,5,4,1,1,4,3,1,5,1,2,1,5,5,5,4,5,3,1,4,4,5,4,5,4,4,1,4,1,1,1,3,3,5,5,4,3,4,4,1,2,5
"Survey2Adult001164",36,1,4,5,1,1,3,4,3,1,4,4,2,3,5,4,5,4,1,5,5,4,5,1,4,5,3,3,5,1,1,4,4,5,5,5,4,3,4,5,4,4,4,4,4,1,1,3,4,1,1,1,3,5,5,3,4,4,5,4,5,4
"Survey2Adult001165",39,1,5,5,1,4,2,3,5,1,4,5,1,1,5,3,1,2,1,5,4,1,5,2,1,2,2,3,4,1,2,2,4,5,5,4,4,2,1,5,3,5,5,2,5,4,5,2,1,1,2,2,2,5,5,2,3,5,5,1,2,5
"Survey2Adult001166",79,1,4,5,2,4,2,4,4,1,4,4,3,2,4,3,4,4,3,4,2,4,4,4,2,5,3,3,4,3,4,2,2,4,4,3,4,3,3,4,2,2,2,2,4,4,2,5,3,1,3,4,2,4,4,2,3,4,4,3,2,4
"Survey2Adult001167",43,1,3,5,5,4,4,5,5,3,4,4,2,4,4,3,5,4,5,4,4,5,5,1,4,4,3,3,5,3,4,2,5,5,4,3,5,4,2,5,3,5,4,4,4,4,3,3,2,4,3,2,4,5,5,3,4,5,5,3,4,4
"Survey2Adult001168",65,1,5,5,4,3,1,3,5,4,4,4,3,4,4,5,1,1,1,5,4,1,3,4,4,3,3,3,4,4,3,5,1,5,2,4,3,4,2,3,4,1,4,4,4,2,2,5,2,2,3,4,3,5,3,4,3,4,5,4,3,1
"Survey2Adult001169",62,1,3,4,2,2,3,3,5,1,3,5,2,3,5,3,3,3,1,4,3,1,3,1,2,2,3,5,5,1,2,2,3,5,2,4,2,3,1,4,3,4,1,3,5,3,3,3,1,1,2,3,4,4,4,4,3,4,3,1,3,4
"Survey2Adult001170",59,1,1,5,5,1,5,3,5,1,1,5,4,4,3,5,3,4,1,5,5,5,1,5,5,3,5,4,3,4,1,1,5,5,1,5,5,3,5,2,5,5,1,5,3,1,1,3,2,3,5,1,4,5,3,5,3,3,1,3,5,1
"Survey2Adult001171",66,1,5,5,1,4,2,4,5,1,5,2,1,1,5,1,3,2,1,5,4,4,2,1,3,3,2,5,5,1,4,4,1,5,4,4,5,1,1,5,1,2,1,1,5,4,2,5,1,1,4,2,4,5,5,1,4,4,5,1,1,3
"Survey2Adult001172",25,1,4,4,2,3,1,3,5,2,4,5,1,2,5,1,4,4,2,4,3,4,3,1,2,3,1,2,5,2,5,1,4,5,4,3,5,2,1,4,1,5,4,4,5,4,1,4,1,1,2,4,3,5,4,2,3,4,4,2,2,5
"Survey2Adult001173",37,-1,4,5,1,5,1,2,5,2,5,5,1,4,5,4,4,3,1,5,4,5,2,2,1,5,1,2,4,4,2,4,4,5,5,2,5,2,1,5,2,5,4,4,5,4,1,4,1,1,4,1,4,5,5,2,1,4,4,1,4,4
"Survey2Adult001174",33,-1,5,5,5,4,2,5,5,1,4,4,2,1,5,1,4,4,1,5,4,4,2,1,1,4,3,2,4,1,4,2,2,5,5,2,4,2,2,5,1,2,2,4,4,3,1,2,1,1,2,2,2,5,5,1,2,4,4,1,4,4
"Survey2Adult001175",36,-1,3,3,3,2,4,2,4,5,2,2,3,3,3,3,1,2,4,3,1,2,2,4,4,3,1,3,4,2,5,3,2,5,5,2,4,1,4,4,5,3,3,3,5,2,1,5,3,3,2,5,2,3,3,1,3,4,2,3,1,1
"Survey2Adult001176",41,-1,4,5,4,5,2,4,5,3,5,4,2,4,4,2,4,2,1,2,4,4,2,4,2,2,2,2,5,4,4,2,5,4,2,1,4,2,3,5,4,4,4,5,5,4,4,5,1,4,4,4,4,5,5,4,3,4,4,4,2,3
"Survey2Adult001177",73,-1,4,5,1,5,3,5,5,1,5,5,5,1,5,1,5,4,1,5,2,3,3,1,1,5,2,1,5,1,5,2,4,5,5,3,5,2,1,5,2,5,5,2,5,5,2,3,1,1,5,4,3,5,5,1,3,5,4,1,1,5
"Survey2Adult001178",27,-1,4,5,3,2,4,5,4,5,3,2,4,4,5,3,3,3,3,5,4,4,3,3,4,4,4,4,4,5,2,4,4,4,3,4,5,5,3,4,5,4,3,5,4,3,4,5,5,4,5,4,2,5,3,5,3,4,3,4,3,3
"Survey2Adult001179",47,-1,5,4,4,4,3,5,4,1,5,4,2,4,5,4,5,3,3,4,5,3,5,3,1,5,4,1,4,2,5,2,2,4,5,4,5,2,4,5,1,3,5,4,5,2,3,4,3,1,3,4,1,4,5,3,3,5,3,1,3,5
"Survey2Adult001180",53,-1,4,5,1,4,4,5,5,2,4,5,5,1,5,1,5,2,4,4,2,4,4,2,2,2,2,2,5,2,5,2,2,5,5,2,4,1,5,4,2,4,5,3,5,4,2,5,2,3,2,2,2,5,4,2,2,5,5,5,5,4
"Survey2Adult001181",26,-1,4,2,3,4,3,4,3,4,5,3,3,3,4,3,5,4,3,4,4,3,4,4,4,4,4,4,3,4,2,4,3,3,4,3,5,3,4,3,4,3,4,4,4,4,3,5,4,3,4,4,3,4,5,3,4,4,5,4,5,5
"Survey2Adult001182",51,-1,3,4,3,2,4,4,4,1,2,5,4,3,5,4,4,5,4,4,5,4,2,3,3,1,3,4,4,4,1,1,4,4,4,2,4,2,1,5,5,4,3,5,5,2,3,4,5,1,1,1,4,3,5,5,1,3,4,4,5,4
"Survey2Adult001183",64,-1,5,5,1,3,3,4,5,1,5,5,3,1,5,1,5,1,1,5,3,5,5,2,1,5,1,1,4,1,3,1,2,5,5,2,5,1,1,5,1,4,5,1,5,5,2,5,1,1,2,1,1,5,5,1,3,5,5,1,3,5
"Survey2Adult001184",71,-1,4,4,2,5,4,3,5,2,4,4,4,1,4,2,4,4,2,4,4,4,3,1,3,4,2,4,5,2,5,4,2,4,4,2,4,3,1,5,1,5,3,3,5,5,2,3,4,1,5,3,4,5,5,1,3,3,2,2,2,4
"Survey2Adult001185",56,-1,4,3,2,4,2,3,5,2,4,5,4,2,5,1,3,4,2,4,2,1,3,1,2,5,2,5,1,1,5,2,4,4,3,1,1,3,2,4,1,3,3,3,4,4,3,1,1,2,4,3,3,4,5,1,4,4,3,1,1,3
"Survey2Adult001186",64,-1,3,5,2,4,4,3,5,1,4,4,1,2,5,3,4,3,4,2,3,3,1,1,1,5,3,1,5,1,5,2,3,5,3,2,4,2,1,5,2,2,4,4,5,5,1,2,1,4,2,4,3,5,5,1,2,4,4,2,2,4
"Survey2Adult001187",54,-1,4,5,1,5,4,4,5,1,3,4,2,4,5,5,2,5,1,5,4,2,3,1,1,5,4,5,5,1,2,1,4,5,5,2,1,1,1,5,4,5,2,2,5,4,2,2,1,1,4,5,2,5,5,4,2,4,5,1,4,5
"Survey2Adult001188",38,-1,3,4,3,2,3,2,4,5,3,4,3,4,2,2,2,4,4,4,4,4,3,3,3,2,3,3,3,2,3,2,1,3,4,4,3,3,4,3,5,3,3,4,4,3,2,3,5,2,4,3,2,4,3,5,2,4,4,3,3,3
"Survey2Adult001189",63,-1,1,5,4,2,4,3,5,5,2,4,2,2,3,4,2,2,1,5,4,2,2,2,4,3,2,5,5,2,2,3,4,5,2,5,2,4,1,3,4,2,1,2,5,4,2,5,2,4,3,4,4,5,2,4,4,4,5,2,4,2
"Survey2Adult001190",45,-1,2,5,4,4,4,2,4,4,2,4,5,2,4,4,2,4,2,2,4,4,2,2,4,2,2,4,4,4,2,4,4,4,2,4,4,2,1,4,4,4,1,4,5,2,4,2,2,4,2,2,2,4,4,4,2,2,4,4,4,2
"Survey2Adult001191",69,-1,5,5,4,2,4,1,5,5,4,4,2,3,5,5,1,5,1,2,4,5,2,2,4,2,4,4,5,4,1,4,4,5,2,5,5,3,3,2,5,2,1,4,5,4,3,3,1,2,2,1,5,5,3,5,3,4,4,4,5,2
"Survey2Adult001192",50,-1,2,5,3,2,3,3,2,3,2,4,2,3,4,3,2,2,3,3,4,2,2,4,4,3,3,4,3,3,4,3,3,3,3,2,4,2,4,3,3,3,3,4,3,2,3,3,2,2,3,3,3,2,4,3,4,3,3,3,4,2
"Survey2Adult001193",42,-1,2,5,1,1,2,5,5,2,1,5,2,5,5,5,5,4,2,5,5,3,5,1,5,4,1,2,2,1,5,1,1,5,5,4,4,2,2,5,4,2,5,5,5,4,1,2,4,1,1,5,1,5,5,4,2,3,1,1,2,5
"Survey2Adult001194",59,-1,3,5,2,4,2,3,5,3,3,4,3,3,5,4,3,3,2,3,4,4,3,3,4,2,4,4,4,3,4,2,4,3,4,3,4,4,2,3,4,3,2,4,4,3,2,3,3,2,3,2,4,5,4,4,3,3,4,3,4,3
"Survey2Adult001195",73,-1,5,5,2,4,4,5,5,2,5,5,1,4,5,4,5,4,2,5,4,5,3,1,4,5,1,2,5,5,5,4,1,4,5,5,5,2,4,5,1,5,4,5,5,5,2,2,4,2,1,5,1,5,5,1,4,4,5,4,2,5
"Survey2Adult001196",33,-1,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,1,5,1,1,5,5,3,3,5,1,3,5,5,5,1,1,5,1,1,2,1,5,5,1,3,5,1,5,5,1,5,4,4,5,5,1,5,2,1,3,5,5,5,1,5
"Survey2Adult001197",66,-1,1,3,3,1,4,5,4,3,4,4,2,4,4,5,3,5,4,3,4,1,4,3,2,3,5,5,4,3,3,3,3,4,3,4,3,2,4,3,3,2,3,3,4,3,4,1,4,2,2,5,4,4,5,5,4,4,4,4,4,4
"Survey2Adult001198",33,-1,4,5,5,4,1,4,5,2,4,5,2,2,4,4,4,4,5,2,4,5,3,4,4,3,1,4,5,4,2,1,4,5,2,4,5,3,5,2,5,4,4,5,4,3,1,4,1,4,2,1,4,4,5,4,4,3,4,5,3,4
