"","Sociab.1","Compass.1","Organiz.1","Anxiety.1","Aesth.1","Assert.1","Respect.1","Product.1","Depres.1","Curious.1","Energy.1","Trust.1","Respons.1","Volat.1","Creativ.1","Sociab.2","Compass.2","Organiz.2","Anxiety.2","Aesth.2","Assert.2","Respect.2","Product.2","Depres.2","Curious.2","Energy.2","Trust.2","Respons.2","Volat.2","Creativ.2","Sociab.3","Compass.3","Organiz.3","Anxiety.3","Aesth.3","Assert.3","Respect.3","Product.3","Depres.3","Curious.3","Energy.3","Trust.3","Respons.3","Volat.3","Creativ.3","Sociab.4","Compass.4","Organiz.4","Anxiety.4","Aesth.4","Assert.4","Respect.4","Product.4","Depres.4","Curious.4","Energy.4","Trust.4","Respons.4","Volat.4","Creativ.4"
"2808",4,5,2,2,3,4,5,1,3,2,2,1,3,4,4,4,3,3,3,4,3,3,2,1,5,1,4,4,3,3,2,3,5,5,2,1,4,5,1,3,2,4,2,2,3,5,2,3,2,4,1,3,5,5,5,5,5,3,4,5
"2809",4,5,4,2,5,4,5,3,2,4,5,2,5,2,5,4,2,4,3,4,4,5,2,2,4,4,4,4,2,5,3,4,4,5,4,3,4,4,2,4,4,3,5,2,4,4,5,5,4,4,4,4,4,3,4,5,3,4,2,4
"2810",5,4,3,2,1,4,5,1,2,5,2,4,3,3,3,2,3,4,4,5,4,2,2,1,2,4,5,2,1,1,3,3,3,2,2,2,2,5,4,4,5,2,5,1,2,3,2,2,3,3,2,4,3,5,2,4,4,2,2,4
"2811",4,5,2,4,4,3,5,5,1,4,4,5,4,4,4,4,5,2,2,4,2,2,4,4,5,4,5,4,4,4,4,5,2,4,4,4,5,4,4,4,4,4,4,4,4,5,1,4,2,2,4,5,4,4,5,5,5,2,4,4
"2812",2,5,2,4,4,3,4,3,3,5,5,3,4,4,4,4,4,2,4,5,3,5,2,4,4,4,4,2,4,2,2,4,2,4,5,2,2,4,1,4,4,4,4,2,5,2,4,4,4,4,4,4,4,2,4,4,4,2,4,3
"2813",4,5,5,5,5,2,4,2,4,3,4,3,4,5,2,3,5,4,4,5,2,5,2,5,5,2,4,5,4,2,2,4,3,5,5,4,4,4,5,4,3,4,4,2,2,4,5,4,2,5,2,4,2,4,3,3,4,3,4,4
"2814",5,5,5,4,4,5,5,2,1,5,5,4,5,2,4,2,5,4,5,4,4,5,5,2,5,2,5,5,4,2,2,5,2,4,5,5,5,4,3,4,4,2,5,2,4,4,5,5,4,5,4,5,5,4,4,5,5,4,5,4
"2815",3,5,4,5,2,5,5,4,2,5,4,3,4,2,3,1,5,4,3,5,4,3,3,1,4,2,3,5,3,2,1,4,4,4,5,5,4,4,2,5,3,1,4,2,5,1,4,5,4,5,5,4,5,2,5,4,3,5,2,3
"2816",3,4,2,2,3,3,4,2,3,3,3,3,5,3,3,2,3,4,3,3,5,2,3,3,4,4,3,2,3,4,2,3,3,4,3,3,3,4,3,4,2,2,5,3,3,4,2,3,3,3,3,4,4,3,3,3,3,3,3,5
"2817",4,5,2,3,1,2,5,2,2,4,4,2,5,4,4,1,1,2,4,2,4,4,2,2,4,4,4,2,3,3,1,4,3,3,2,3,2,4,4,4,4,1,4,3,2,4,3,3,3,1,3,5,5,4,2,3,4,2,4,3
"2818",4,4,1,1,1,4,5,5,1,4,1,5,5,4,4,2,1,4,2,4,5,5,5,2,4,5,5,5,1,2,5,4,4,1,4,4,5,5,2,4,4,5,5,4,5,5,5,5,2,4,5,4,5,1,5,5,4,5,4,4
"2819",4,4,1,2,2,4,4,2,2,5,2,2,4,5,4,2,1,5,5,4,5,2,2,2,3,1,1,2,2,4,2,4,3,5,4,5,2,3,4,4,4,2,4,2,5,5,2,2,2,4,5,4,5,5,2,4,4,2,4,4
"2820",1,5,4,4,4,5,5,1,2,3,4,3,5,5,2,1,1,5,5,5,4,2,4,5,4,1,2,2,5,1,1,3,4,5,5,1,2,5,5,5,1,1,5,4,1,4,1,5,5,2,3,5,5,5,3,4,5,1,5,1
"2821",4,4,5,2,4,4,4,4,2,5,1,4,4,1,4,4,5,4,2,4,3,5,4,2,4,4,4,5,2,4,4,4,4,1,4,4,5,5,2,4,4,3,4,2,4,4,5,4,2,4,3,4,4,2,4,4,4,5,2,4
"2822",5,5,4,4,5,4,5,2,1,5,5,5,5,1,5,3,5,5,4,4,5,5,2,1,5,5,5,1,1,5,2,5,4,4,5,2,4,5,2,5,5,2,5,2,5,4,3,5,5,3,4,5,5,1,3,5,5,1,1,5
"2823",3,5,2,3,4,1,5,2,4,5,4,3,3,2,4,1,1,2,5,5,2,3,3,4,3,2,4,3,3,4,1,5,3,5,5,2,2,3,4,5,2,1,4,3,5,2,4,4,5,5,2,5,4,3,4,3,5,2,4,5
"2824",3,4,2,1,1,4,5,3,1,4,3,4,4,1,4,3,4,2,2,5,4,5,2,2,5,3,4,5,1,5,2,4,2,1,5,4,4,5,1,4,4,3,4,1,5,5,2,5,2,5,4,5,4,1,4,5,3,5,1,5
"2825",4,5,1,4,4,2,3,3,3,5,3,4,3,3,4,3,5,3,3,4,2,4,1,3,5,3,4,3,3,5,2,4,1,4,5,3,4,3,2,5,3,1,3,3,4,5,5,1,5,2,2,4,3,3,3,5,4,4,4,4
"2826",2,4,2,2,4,4,4,2,2,4,4,4,4,2,2,2,4,2,2,4,2,3,4,2,4,2,4,4,2,4,2,4,2,3,4,3,2,4,2,2,4,4,5,2,4,4,4,4,4,4,2,4,4,4,3,3,4,2,2,3
"2827",5,4,2,1,2,4,4,5,1,5,1,2,4,3,5,1,2,4,4,5,5,1,4,1,1,1,5,5,1,1,1,5,5,1,5,5,5,5,2,5,5,5,4,1,2,1,2,2,5,2,2,4,1,1,1,5,4,2,4,4
"2828",4,4,5,2,2,1,5,3,3,5,5,5,5,1,5,1,5,1,4,5,1,3,5,1,5,5,2,5,2,4,1,5,4,2,4,5,5,5,1,5,4,2,5,2,5,3,5,5,5,5,2,5,5,2,5,4,5,5,3,4
"2829",3,4,2,5,5,5,3,1,1,5,5,2,2,5,2,3,3,4,5,4,2,1,1,4,2,1,3,1,5,3,3,2,2,5,2,2,2,3,4,4,2,1,2,4,2,4,2,3,5,1,2,4,5,4,2,2,4,2,4,1
"2830",4,4,4,1,2,4,5,4,2,5,4,3,5,2,4,2,4,4,4,4,4,5,5,1,4,2,4,4,2,4,2,5,5,5,5,2,5,5,2,5,5,2,5,1,5,4,5,5,4,4,4,5,5,1,4,4,4,4,1,4
"2831",5,4,5,2,2,4,5,3,3,5,5,4,5,1,4,2,5,5,2,5,5,3,5,1,5,3,4,3,2,5,5,5,5,5,5,5,3,5,2,5,5,2,5,4,5,5,4,5,4,2,5,5,4,1,5,5,5,5,1,4
"2832",5,4,2,1,2,4,3,2,2,4,3,3,5,5,4,2,2,5,2,5,5,5,2,2,3,3,5,2,1,1,4,4,4,5,5,3,4,3,3,5,5,2,4,2,1,5,4,5,1,1,2,5,3,3,3,3,4,4,5,5
"2833",5,5,2,1,1,3,5,2,2,5,5,5,5,1,3,3,4,3,5,5,4,5,2,2,4,4,5,2,1,2,5,5,2,2,5,2,5,3,3,5,5,4,5,1,4,5,4,2,2,4,4,5,5,4,3,5,5,2,1,3
"2834",2,4,5,2,4,5,5,4,1,4,1,4,4,1,4,1,2,4,4,5,5,4,5,1,5,2,5,4,1,4,2,5,5,3,4,5,5,5,1,5,5,2,5,2,3,4,4,5,3,4,5,5,5,1,3,4,5,4,3,4
"2835",3,4,2,3,4,3,4,2,2,4,2,2,4,2,4,1,2,3,4,3,3,4,2,4,3,4,4,2,2,4,1,4,2,2,2,4,2,4,4,4,3,2,4,3,4,2,1,4,4,3,4,4,4,4,3,2,2,2,3,4
"2836",1,5,2,4,2,1,5,4,3,5,2,4,4,4,5,1,2,2,5,1,1,5,4,2,5,5,4,2,4,4,1,4,2,4,4,1,2,4,3,4,4,1,5,2,5,1,2,5,4,1,1,4,5,4,4,2,5,2,4,4
"2837",4,3,5,2,5,3,5,4,2,5,3,3,5,3,5,3,2,5,4,5,3,2,4,1,5,3,4,3,3,5,3,4,4,2,5,3,2,5,4,4,4,2,4,3,3,4,3,4,3,3,3,4,5,4,5,5,4,2,3,4
"2838",1,1,3,4,5,2,5,4,3,3,3,3,2,2,2,2,5,3,1,2,4,4,4,4,5,5,5,4,4,4,4,2,4,2,2,4,5,3,1,4,5,4,1,2,5,5,3,5,4,3,3,1,2,1,4,3,3,4,2,5
"2839",2,4,5,5,5,1,5,5,5,5,2,2,4,5,5,1,3,4,4,5,1,5,2,5,5,1,5,4,5,5,1,5,2,5,5,4,5,5,5,5,4,1,4,5,5,1,2,5,5,5,1,5,5,5,5,2,1,2,5,5
"2840",4,5,2,2,4,3,3,2,1,4,1,2,5,3,4,3,3,1,3,3,3,2,4,3,4,4,2,3,5,4,4,3,4,4,3,2,5,4,3,2,4,3,3,4,3,5,5,4,3,5,4,3,1,4,4,3,4,1,2,3
"2841",3,5,2,4,3,4,5,2,2,5,4,1,5,5,5,2,2,4,4,5,3,2,2,5,1,1,2,2,4,2,1,4,5,5,4,2,2,5,5,4,5,1,5,4,1,4,2,5,1,2,4,5,5,5,2,5,5,2,4,4
"2842",3,4,5,2,3,4,4,5,2,4,4,4,5,2,4,2,2,5,2,3,3,4,4,2,4,5,2,3,2,2,2,4,5,5,3,4,4,4,2,4,3,2,5,2,4,2,4,4,4,2,3,5,4,2,3,2,2,5,2,4
"2843",4,5,4,2,5,2,4,3,2,4,4,2,3,2,4,2,5,4,2,5,2,4,1,2,4,4,4,4,2,5,2,4,4,4,5,3,4,3,2,4,2,2,4,2,5,3,4,4,5,4,2,5,3,4,4,3,4,1,3,4
"2844",1,2,3,1,2,3,5,5,3,4,1,2,3,3,3,1,3,3,4,4,5,2,3,1,3,4,4,2,4,3,2,3,3,1,5,5,2,4,4,4,3,1,5,1,3,1,1,5,1,3,5,3,5,4,3,1,1,3,3,2
"2845",5,5,5,4,5,1,5,5,2,4,5,5,5,4,4,2,5,4,4,4,3,2,4,1,1,2,5,5,2,4,1,4,5,5,2,5,5,5,4,4,5,2,5,4,5,5,5,5,4,4,2,5,4,4,2,5,4,3,4,2
"2846",3,5,2,3,3,2,5,2,3,3,2,4,4,3,3,3,1,4,4,4,2,5,3,3,3,2,5,3,3,2,2,4,3,4,4,2,5,3,3,4,3,3,4,3,3,3,5,3,2,3,2,5,4,3,3,3,3,2,3,2
"2847",3,4,1,1,4,2,4,2,2,3,5,4,2,2,4,3,5,2,2,5,2,4,3,2,4,4,5,2,1,2,2,4,1,3,2,2,3,4,1,4,4,2,2,2,4,3,4,2,1,2,2,4,2,2,5,3,3,2,2,2
"2848",5,4,2,4,3,1,4,2,2,3,4,1,4,3,5,3,2,5,1,4,2,3,5,3,3,5,5,1,4,3,4,2,4,5,2,5,3,3,5,3,2,3,3,4,3,2,3,1,2,1,1,3,4,5,1,3,3,4,4,4
"2849",5,3,2,3,2,4,5,3,1,4,4,3,5,2,4,3,2,5,3,1,3,3,4,1,5,2,2,2,2,2,3,4,3,3,3,4,4,4,3,3,4,2,4,2,2,3,2,5,1,2,5,5,4,3,4,4,3,2,3,4
"2850",1,3,3,4,4,3,3,1,3,3,1,3,3,3,3,1,3,3,4,3,3,3,3,3,3,1,3,2,5,2,2,3,3,4,5,3,4,4,3,3,3,3,3,3,4,1,1,4,3,3,3,5,5,4,3,3,3,3,3,1
"2851",5,4,5,2,1,5,5,3,1,5,5,5,4,2,5,2,1,5,5,5,5,5,2,2,5,4,5,5,1,5,4,5,5,1,5,2,5,5,2,5,5,1,4,1,3,5,5,5,1,2,4,5,5,1,3,5,4,5,4,4
"2852",5,5,1,1,1,5,5,5,1,5,3,1,5,1,5,5,1,5,5,5,5,1,5,1,3,5,5,1,1,5,1,5,5,1,1,4,5,5,5,5,5,1,5,1,5,5,5,5,1,1,1,5,5,1,1,5,5,1,1,5
"2853",2,2,3,3,2,4,3,2,3,3,3,2,3,3,2,4,4,3,2,3,3,3,3,2,4,4,4,3,2,3,2,4,4,3,3,2,2,4,3,4,3,2,3,2,2,2,4,3,3,4,4,4,3,2,3,2,3,3,3,3
"2854",5,4,5,1,1,5,5,5,2,4,4,5,5,1,5,2,1,5,1,5,5,5,5,1,5,5,5,5,1,1,5,5,5,1,5,5,5,5,1,5,5,1,5,1,4,5,5,5,1,5,5,5,5,1,5,5,5,5,2,5
"2855",4,2,5,3,2,3,4,2,2,4,2,2,3,3,2,2,3,5,3,4,4,4,4,1,5,2,4,3,1,5,5,3,5,2,3,3,4,5,2,4,2,2,4,2,5,5,2,4,3,4,3,4,4,1,4,2,1,4,2,4
"2856",2,5,2,4,5,2,4,1,2,2,5,1,3,5,3,1,5,2,5,4,4,5,1,3,2,5,5,1,2,4,1,4,2,5,4,2,2,2,4,2,5,2,4,4,5,1,5,3,5,4,2,4,1,3,2,5,5,2,5,2
"2857",2,5,3,4,5,4,3,3,4,4,4,2,5,4,2,4,2,5,1,3,5,2,3,2,3,1,2,4,1,3,4,2,4,4,4,4,2,5,1,3,3,4,3,3,2,3,4,2,4,1,3,4,4,3,5,2,1,5,1,3
"2858",2,4,3,2,4,4,4,4,2,5,4,4,4,1,5,2,4,3,2,4,4,5,2,1,5,2,4,4,1,5,2,4,2,3,4,5,5,4,3,5,3,3,5,2,5,4,4,4,4,4,3,5,5,2,5,4,4,2,3,5
"2859",4,4,5,2,4,5,5,4,2,5,5,2,5,2,4,4,4,5,4,5,4,1,4,1,5,5,5,2,2,5,2,5,5,4,5,4,2,5,4,5,5,2,5,1,4,4,2,5,5,5,2,5,5,4,5,5,4,2,4,4
"2860",1,2,4,4,4,5,2,3,4,2,4,4,4,1,2,4,5,3,2,2,2,5,4,3,1,5,2,4,4,3,1,3,2,1,1,3,4,3,4,2,2,5,5,3,5,1,4,4,5,4,3,5,3,1,3,1,3,1,1,1
"2861",3,4,4,2,2,4,3,1,3,5,3,2,3,4,5,1,2,4,4,5,5,2,2,2,4,1,4,3,2,4,1,3,4,4,4,3,2,2,4,5,4,2,3,2,5,5,2,4,2,2,3,3,3,4,4,5,3,2,4,4
"2862",3,3,2,1,3,3,3,3,3,3,2,3,3,3,3,2,1,4,4,3,3,3,3,3,3,3,5,3,3,3,3,4,3,3,4,2,3,5,2,4,3,3,3,3,3,2,3,3,3,4,3,3,4,2,3,4,3,3,3,3
"2863",4,5,2,2,1,4,5,5,2,5,5,1,4,3,5,5,4,4,4,5,5,3,5,1,5,5,1,3,1,1,5,4,1,4,5,5,2,5,3,5,3,1,5,4,5,5,3,5,4,3,5,3,5,2,4,5,2,1,5,5
"2864",4,5,4,3,3,3,5,2,1,5,4,5,4,4,3,3,1,2,2,3,5,5,4,2,3,2,5,3,2,2,5,3,5,1,3,2,4,4,2,4,4,2,4,3,4,4,4,5,1,2,3,5,5,2,3,5,5,3,3,4
"2865",5,5,5,1,1,3,5,5,3,5,4,4,5,2,5,2,1,5,3,5,5,5,5,1,4,5,4,5,1,1,5,5,4,4,5,5,5,5,1,5,4,3,5,1,5,4,5,5,2,1,3,5,5,1,1,5,5,4,1,5
"2866",3,5,2,4,4,2,4,1,3,4,4,4,3,3,4,2,5,2,3,5,2,3,1,3,4,2,3,3,4,5,2,4,2,4,4,3,4,3,4,4,2,2,4,4,4,2,5,3,4,4,3,4,2,3,4,4,4,4,4,4
"2867",2,4,4,3,4,2,5,3,4,5,4,4,4,2,4,1,4,5,4,4,2,5,2,3,5,2,3,2,2,4,1,5,3,5,4,3,5,4,3,4,2,4,4,2,4,2,4,5,4,5,3,4,4,4,5,3,5,5,2,4
"2868",5,3,5,3,3,4,4,5,1,4,3,5,4,3,5,4,4,4,4,3,5,5,5,2,3,4,5,3,3,5,2,5,5,2,5,5,5,5,1,4,4,5,5,2,5,5,3,5,4,5,2,4,4,3,5,5,4,3,5,3
"2869",5,1,3,1,4,5,5,5,1,5,4,3,5,1,5,5,1,5,2,5,5,5,5,1,5,5,1,3,1,4,4,3,4,1,5,5,3,5,1,5,5,3,5,1,5,4,2,5,1,2,5,5,5,1,5,5,2,5,1,5
"2870",1,2,3,3,2,5,4,3,3,3,5,2,5,4,4,1,3,4,5,4,3,3,4,4,4,4,1,4,4,3,1,2,2,5,4,3,2,5,4,5,3,1,5,4,5,1,1,4,4,5,4,3,5,5,4,2,1,2,5,4
"2871",4,5,2,5,5,4,4,3,3,1,2,2,4,4,4,1,4,4,4,4,5,4,4,5,5,3,2,1,3,2,1,1,3,5,4,4,1,1,5,5,2,2,1,4,2,3,1,5,2,1,5,2,5,4,2,2,2,5,4,3
"2872",1,5,3,1,5,5,5,5,1,5,1,5,5,1,5,1,5,5,1,5,5,5,5,5,5,5,5,1,1,5,1,5,5,4,5,5,5,5,5,5,4,5,5,1,5,1,5,5,1,5,5,5,5,5,5,4,5,1,1,5
"2873",1,4,2,2,1,1,5,2,1,5,1,5,5,1,4,1,4,4,5,5,1,5,2,4,1,1,5,2,1,2,1,1,4,5,5,1,5,4,4,5,1,1,5,2,5,1,5,5,4,2,1,5,2,2,2,1,3,5,1,2
"2874",5,2,3,3,3,3,5,2,2,5,2,3,5,3,4,1,2,4,2,1,3,4,5,2,1,4,5,2,2,3,1,4,5,5,2,1,3,1,4,5,3,1,4,2,3,4,4,5,5,2,3,3,5,5,3,1,1,2,3,5
"2875",3,3,1,3,5,2,4,2,1,4,1,2,3,3,3,4,1,5,2,3,4,3,3,4,3,3,4,3,2,3,4,5,4,4,4,2,5,4,4,4,1,5,3,3,2,4,1,5,4,2,2,3,2,3,4,5,5,1,2,5
"2876",1,5,4,4,5,1,5,1,4,5,4,3,4,4,5,3,5,5,4,5,2,3,1,5,5,1,5,4,4,5,2,5,4,5,5,4,4,2,4,5,2,1,5,3,5,4,4,2,4,5,4,5,2,4,3,3,3,4,4,4
"2877",5,1,1,3,3,5,5,1,2,5,1,4,5,5,5,1,1,5,5,5,5,1,2,3,4,1,2,1,1,2,2,5,5,5,5,1,2,5,5,3,5,1,5,4,1,5,1,1,1,3,1,5,4,5,1,2,3,1,4,5
"2878",3,3,5,2,3,3,3,3,4,4,1,2,4,2,4,2,3,4,4,3,3,5,5,2,5,3,3,3,2,4,3,3,4,2,3,3,4,4,1,4,4,2,4,1,3,4,2,5,3,4,3,4,3,4,4,2,1,3,2,4
"2879",5,5,2,3,4,4,5,5,2,4,5,4,5,4,4,2,5,4,5,5,1,2,4,1,4,4,5,2,4,5,4,5,4,2,3,5,2,5,4,3,5,2,5,2,5,4,5,5,5,2,3,5,4,4,5,5,4,2,4,4
"2880",1,5,5,1,5,2,5,1,2,5,1,2,5,4,5,1,4,5,5,3,4,5,1,1,4,4,5,2,2,4,4,5,5,4,5,3,5,4,4,2,2,5,5,2,2,5,4,5,4,1,2,5,4,5,4,1,2,2,2,4
"2881",2,4,4,2,3,2,4,2,2,5,2,2,4,2,4,1,2,4,4,2,2,4,4,4,5,4,4,4,2,4,1,4,4,4,4,4,2,4,2,5,4,2,4,2,4,1,4,4,5,2,2,5,5,2,4,2,2,4,2,4
"2882",3,3,1,4,5,3,3,2,5,5,3,3,3,3,2,3,3,2,3,5,1,3,1,3,4,1,3,2,4,3,3,3,1,5,5,2,3,3,5,5,3,3,1,3,5,5,3,2,4,4,1,4,1,5,5,3,3,3,3,1
"2883",5,5,2,4,5,4,5,3,1,4,4,2,4,4,5,2,5,5,4,4,5,5,4,2,3,4,5,2,3,4,4,4,2,4,5,4,5,5,4,5,4,2,5,1,5,4,5,5,4,3,5,5,5,4,5,5,2,2,4,4
"2884",4,2,2,4,3,2,4,2,2,2,4,1,2,2,4,2,2,4,3,2,2,2,1,1,4,1,4,1,2,2,4,3,5,2,4,2,1,5,2,2,2,2,2,2,4,4,2,1,1,2,1,2,5,4,2,2,2,2,3,4
"2885",2,5,3,2,3,4,4,3,2,4,3,2,4,3,5,2,2,3,3,4,4,2,4,3,2,3,4,2,2,2,2,4,4,4,4,2,4,4,3,4,3,2,4,2,4,2,4,3,4,1,4,4,4,3,2,4,3,4,4,4
"2886",5,5,4,1,2,5,5,3,1,5,4,5,5,3,5,1,1,5,3,4,4,5,5,1,5,5,5,3,1,3,1,5,5,3,4,5,5,5,3,5,5,2,5,1,5,5,5,5,5,4,3,5,5,3,2,5,5,3,1,4
"2887",5,2,2,1,2,3,3,2,3,5,2,4,4,3,5,3,1,3,4,4,3,1,1,2,2,3,4,1,2,4,3,5,3,5,3,3,4,2,3,4,2,4,4,2,3,4,3,2,4,1,2,4,4,4,3,5,5,3,4,4
"2888",5,5,3,1,1,5,5,5,1,5,2,3,5,3,4,2,1,5,5,5,5,1,1,1,1,3,4,1,3,5,3,5,5,3,5,2,4,4,1,5,5,2,3,1,1,5,3,3,3,3,1,5,3,1,1,5,5,2,3,3
"2889",5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,3,5,5,3,5,5,5,5,1,3,5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,5,3,5,1,5,4,5,5,1,5,5,5,5,2,3,5,5,5,1,5
"2890",5,5,1,2,1,4,4,2,2,5,4,2,4,1,5,3,4,5,4,5,5,4,2,3,5,2,4,4,2,5,2,4,2,4,5,4,2,4,3,5,4,2,4,2,5,4,4,4,4,5,4,5,4,4,5,4,4,2,4,5
"2891",1,1,5,5,5,1,1,5,5,1,5,5,1,1,1,5,5,1,1,1,1,5,5,5,5,5,1,5,5,5,5,5,1,1,1,5,5,1,1,1,1,5,1,5,5,1,5,5,1,5,5,1,1,1,5,5,1,5,1,2
"2892",4,5,2,2,1,4,4,3,2,5,3,2,4,5,2,1,4,5,3,1,3,4,4,1,2,1,3,1,3,1,2,3,1,2,5,5,5,2,3,3,2,3,2,5,3,2,3,3,2,4,4,1,2,5,3,3,3,4,3,4
"2893",2,4,2,4,5,3,4,4,3,4,2,2,4,3,4,2,5,4,3,5,1,3,2,4,4,3,4,4,4,5,2,4,3,4,4,2,3,3,4,4,2,2,4,2,4,2,4,4,4,4,2,4,4,4,4,2,4,3,2,4
"2894",1,5,2,1,3,3,5,3,1,1,5,5,5,1,5,2,1,1,5,1,1,4,1,5,4,4,5,5,4,3,2,5,5,5,5,3,1,2,5,3,5,1,5,4,3,5,3,3,5,1,3,2,3,5,2,5,5,4,5,3
"2895",4,2,1,5,3,3,4,1,4,5,5,2,4,4,2,5,4,2,3,1,3,4,1,5,2,2,2,2,2,3,1,3,1,5,2,3,2,2,4,5,4,1,4,5,5,5,2,4,1,1,1,3,4,2,3,4,1,2,3,4
"2896",4,5,1,1,4,2,5,1,2,4,5,4,4,4,2,1,1,4,4,5,1,4,2,1,3,3,4,2,3,2,3,5,2,4,4,2,4,4,3,3,4,2,4,4,5,3,4,2,3,4,1,5,5,2,2,5,5,2,4,4
"2897",3,4,2,3,4,2,4,2,3,4,5,4,4,2,2,1,2,3,3,3,3,4,4,1,5,4,4,2,3,5,2,3,2,4,3,2,2,5,1,5,3,3,4,3,4,3,3,4,3,3,4,4,4,1,4,3,3,2,3,3
"2898",4,5,4,2,1,3,5,2,1,2,2,2,5,1,1,2,5,5,2,2,5,5,2,2,4,5,5,4,1,1,2,5,4,2,4,5,5,5,2,3,4,2,5,1,4,4,5,4,4,2,4,5,5,1,2,4,5,5,1,2
"2899",3,5,1,2,5,4,5,4,2,5,4,4,5,1,5,2,5,1,2,5,5,5,2,2,5,5,4,3,1,5,2,4,2,3,5,5,4,3,1,5,1,2,5,2,5,4,5,3,2,4,4,5,5,2,5,4,3,4,1,5
"2900",2,5,3,4,5,4,5,3,2,4,3,2,4,3,4,1,5,4,5,4,4,3,3,3,5,3,5,1,4,4,2,1,5,5,4,4,4,5,4,5,3,1,5,3,4,2,4,4,4,5,3,5,4,4,3,3,3,3,4,3
"2901",4,3,2,2,2,4,3,3,3,3,2,2,4,3,3,3,3,3,4,3,3,3,2,2,2,4,3,3,3,3,1,3,3,3,2,2,2,4,4,3,4,2,3,3,4,3,2,1,2,1,1,3,5,3,4,5,1,2,4,4
"2902",4,4,1,1,5,4,4,1,4,5,4,4,2,2,5,4,5,1,2,5,2,4,2,5,4,2,4,1,2,5,4,5,1,2,5,4,4,2,4,4,2,5,2,2,5,4,4,2,1,5,2,4,2,4,5,4,5,1,2,5
"2903",4,4,4,2,2,3,5,5,1,4,3,2,5,2,5,2,2,4,4,4,4,3,3,2,2,4,3,4,3,3,2,4,5,2,4,3,4,4,2,4,4,2,4,2,3,3,4,5,3,3,2,4,5,2,2,4,3,4,3,4
"2904",1,1,3,3,3,3,4,3,4,4,2,3,4,2,3,1,5,3,4,3,3,3,3,3,2,3,1,3,1,4,1,1,3,3,3,5,2,4,3,3,3,1,4,1,5,1,1,4,1,1,3,4,5,3,3,1,1,3,2,3
"2905",5,5,5,5,2,5,5,5,1,5,5,4,5,1,4,1,1,5,5,5,4,2,5,1,5,5,5,5,2,2,1,5,5,4,5,5,5,5,1,5,5,2,5,1,5,5,5,5,2,5,1,5,5,1,5,5,5,5,1,4
"2906",4,5,5,1,5,3,5,2,3,5,5,5,1,3,4,2,1,5,2,3,3,5,3,1,3,3,3,2,5,2,3,5,4,2,4,5,5,5,1,3,4,5,5,1,5,4,2,4,4,3,1,5,5,1,5,3,1,5,1,3
"2907",3,5,2,4,5,2,5,2,2,5,2,3,3,4,3,1,1,2,5,5,2,5,1,4,5,2,5,2,4,5,1,3,2,5,5,2,2,2,5,4,1,3,3,2,5,4,3,4,5,5,3,5,4,5,4,3,4,2,2,3
"2908",4,4,2,2,1,4,4,2,2,4,3,2,4,4,4,2,2,4,4,4,4,2,2,2,3,3,4,2,2,3,2,3,3,4,2,3,2,4,3,4,4,2,4,2,3,3,3,2,2,2,3,4,4,2,1,4,4,2,3,3
"2909",5,5,3,1,4,4,5,3,1,4,4,3,4,3,4,5,4,3,2,4,4,4,4,1,4,5,4,3,2,5,4,5,3,3,5,4,4,5,3,4,5,5,4,2,4,5,4,3,3,3,2,5,5,1,4,5,4,4,2,4
"2910",5,5,5,1,5,3,5,5,1,3,5,5,5,3,5,1,5,5,3,5,5,5,5,1,3,5,5,5,1,5,3,5,5,1,5,3,5,5,1,3,5,5,5,1,5,1,5,5,3,3,5,5,5,1,3,5,5,5,1,5
"2911",4,4,2,2,1,4,4,2,1,5,2,3,4,3,4,2,3,4,4,4,4,3,3,1,1,1,4,1,3,3,2,4,4,5,3,2,1,4,4,3,3,3,3,3,3,3,1,2,2,2,2,4,4,5,2,4,4,2,3,4
"2912",4,5,5,4,4,2,5,2,4,5,5,2,4,4,5,2,5,4,4,5,2,2,2,3,2,4,3,5,4,5,3,5,4,5,3,2,5,3,3,2,4,3,4,4,4,5,5,5,4,2,4,5,4,4,2,4,3,2,5,4
"2913",3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,1,3,3,2,3,4,3,3,3,3,3,3,3,3,4,3,4,3,5,3,3,3,4,3,3,2,3,3,3,3,3,3,3,2,2,1,3,3,3,3,3,4
"2914",4,4,4,2,4,4,4,3,2,4,4,4,4,4,3,3,4,4,2,4,4,2,3,2,4,4,4,3,3,4,5,4,4,3,4,4,2,4,3,4,3,4,4,3,3,4,4,4,3,2,3,4,4,2,4,3,4,2,2,4
"2915",4,2,3,4,2,4,5,2,3,3,3,4,4,5,5,2,3,4,2,3,3,3,3,4,4,2,4,4,3,2,2,3,4,5,4,1,3,4,3,3,4,1,4,2,1,3,1,5,2,5,1,5,5,3,3,4,3,2,5,4
"2916",2,5,1,5,4,2,5,1,5,5,2,2,4,3,2,5,3,3,5,2,3,4,1,2,5,2,4,3,3,4,1,4,1,5,3,5,2,3,5,4,1,2,4,2,5,5,2,2,5,4,2,5,3,5,4,1,3,4,4,3
